date_ID,date
24595,2021-03-03
24596,2021-03-04
24597,2021-03-05
24598,2021-03-06
24599,2021-03-07
24600,2021-03-08
24601,2021-03-09
24602,2021-03-10
24603,2021-03-11
24604,2021-03-12
24605,2021-03-13
24606,2021-03-14
24607,2021-03-15
24608,2021-03-16
24609,2021-03-17
24610,2021-03-18
24611,2021-03-19
24612,2021-03-20
24613,2021-03-21
24614,2021-03-22
24615,2021-03-23
24616,2021-03-24
24617,2021-03-25
24618,2021-03-26
24619,2021-03-27
24620,2021-03-28
24621,2021-03-29
24622,2021-03-30
24623,2021-03-31
24624,2021-04-01
24625,2021-04-02
24626,2021-04-03
24627,2021-04-04
24628,2021-04-05
24629,2021-04-06
24630,2021-04-07
24631,2021-04-08
24632,2021-04-09
24633,2021-04-10
24634,2021-04-11
24635,2021-04-12
24636,2021-04-13
24637,2021-04-14
24638,2021-04-15
24639,2021-04-16
24640,2021-04-17
24641,2021-04-18
24642,2021-04-19
24643,2021-04-20
24644,2021-04-21
24645,2021-04-22
24646,2021-04-23
24647,2021-04-24
24648,2021-04-25
24649,2021-04-26
24650,2021-04-27
24651,2021-04-28
24652,2021-04-29
24653,2021-04-30
24654,2021-05-01
24655,2021-05-02
24656,2021-05-03
24657,2021-05-04
24658,2021-05-05
24659,2021-05-06
24660,2021-05-07
24661,2021-05-08
24662,2021-05-09
24663,2021-05-10
24664,2021-05-11
24665,2021-05-12
24666,2021-05-13
24667,2021-05-14
24668,2021-05-15
24669,2021-05-16
24670,2021-05-17
24671,2021-05-18
24672,2021-05-19
24673,2021-05-20
24674,2021-05-21
24675,2021-05-22
24676,2021-05-23
24677,2021-05-24
24678,2021-05-25
24679,2021-05-26
24680,2021-05-27
24681,2021-05-28
24682,2021-05-29
24683,2021-05-30
24684,2021-05-31
24685,2021-06-01
24686,2021-06-02
24687,2021-06-03
24688,2021-06-04
24689,2021-06-05
24690,2021-06-06
24691,2021-06-07
24692,2021-06-08
24693,2021-06-09
24694,2021-06-10
24695,2021-06-11
24696,2021-06-12
24697,2021-06-13
24698,2021-06-14
24699,2021-06-15
24700,2021-06-16
24701,2021-06-17
24702,2021-06-18
24703,2021-06-19
24704,2021-06-20
24705,2021-06-21
24706,2021-06-22
24707,2021-06-23
24708,2021-06-24
24709,2021-06-25
24710,2021-06-26
24711,2021-06-27
24712,2021-06-28
24713,2021-06-29
24714,2021-06-30
24715,2021-07-01
24716,2021-07-02
24717,2021-07-03
24718,2021-07-04
24719,2021-07-05
24720,2021-07-06
24721,2021-07-07
24722,2021-07-08
24723,2021-07-09
24724,2021-07-10
24725,2021-07-11
24726,2021-07-12
24727,2021-07-13
24728,2021-07-14
24729,2021-07-15
24730,2021-07-16
24731,2021-07-17
24732,2021-07-18
24733,2021-07-19
24734,2021-07-20
24735,2021-07-21
24736,2021-07-22
24737,2021-07-23
24738,2021-07-24
24739,2021-07-25
24740,2021-07-26
24741,2021-07-27
24742,2021-07-28
24743,2021-07-29
24744,2021-07-30
24745,2021-07-31
24746,2021-08-01
24747,2021-08-02
24748,2021-08-03
24749,2021-08-04
24750,2021-08-05
24751,2021-08-06
24752,2021-08-07
24753,2021-08-08
24754,2021-08-09
24755,2021-08-10
24756,2021-08-11
24757,2021-08-12
24758,2021-08-13
24759,2021-08-14
24760,2021-08-15
24761,2021-08-16
24762,2021-08-17
24763,2021-08-18
24764,2021-08-19
24765,2021-08-20
24766,2021-08-21
24767,2021-08-22
24768,2021-08-23
24769,2021-08-24
24770,2021-08-25
24771,2021-08-26
24772,2021-08-27
24773,2021-08-28
24774,2021-08-29
24775,2021-08-30
24776,2021-08-31
24777,2021-09-01
24778,2021-09-02
24779,2021-09-03
24780,2021-09-04
24781,2021-09-05
24782,2021-09-06
24783,2021-09-07
24784,2021-09-08
24785,2021-09-09
24786,2021-09-10
24787,2021-09-11
24788,2021-09-12
24789,2021-09-13
24790,2021-09-14
24791,2021-09-15
24792,2021-09-16
24793,2021-09-17
24794,2021-09-18
24795,2021-09-19
24796,2021-09-20
24797,2021-09-21
24798,2021-09-22
24799,2021-09-23
24800,2021-09-24
24801,2021-09-25
24802,2021-09-26
24803,2021-09-27
24804,2021-09-28
24805,2021-09-29
24806,2021-09-30
24807,2021-10-01
24808,2021-10-02
24809,2021-10-03
24810,2021-10-04
24811,2021-10-05
24812,2021-10-06
24813,2021-10-07
24814,2021-10-08
24815,2021-10-09
24816,2021-10-10
24817,2021-10-11
24818,2021-10-12
24819,2021-10-13
24820,2021-10-14
24821,2021-10-15
24822,2021-10-16
24823,2021-10-17
24824,2021-10-18
24825,2021-10-19
24826,2021-10-20
24827,2021-10-21
24828,2021-10-22
24829,2021-10-23
24830,2021-10-24
24831,2021-10-25
24832,2021-10-26
24833,2021-10-27
24834,2021-10-28
24835,2021-10-29
24836,2021-10-30
24837,2021-10-31
24838,2021-11-01
24839,2021-11-02
24840,2021-11-03
24841,2021-11-04
24842,2021-11-05
24843,2021-11-06
24844,2021-11-07
24845,2021-11-08
24846,2021-11-09
24847,2021-11-10
24848,2021-11-11
24849,2021-11-12
24850,2021-11-13
24851,2021-11-14
24852,2021-11-15
24853,2021-11-16
24854,2021-11-17
24855,2021-11-18
24856,2021-11-19
24857,2021-11-20
24858,2021-11-21
24859,2021-11-22
24860,2021-11-23
24861,2021-11-24
24862,2021-11-25
24863,2021-11-26
24864,2021-11-27
24865,2021-11-28
24866,2021-11-29
24867,2021-11-30
24868,2021-12-01
24869,2021-12-02
24870,2021-12-03
24871,2021-12-04
24872,2021-12-05
24873,2021-12-06
24874,2021-12-07
24875,2021-12-08
24876,2021-12-09
24877,2021-12-10
24878,2021-12-11
24879,2021-12-12
24880,2021-12-13
24881,2021-12-14
24882,2021-12-15
24883,2021-12-16
24884,2021-12-17
24885,2021-12-18
24886,2021-12-19
24887,2021-12-20
24888,2021-12-21
24889,2021-12-22
24890,2021-12-23
24891,2021-12-24
24892,2021-12-25
24893,2021-12-26
24894,2021-12-27
24895,2021-12-28
24896,2021-12-29
24897,2021-12-30
24898,2021-12-31
24899,2022-01-01
24900,2022-01-02
24901,2022-01-03
24902,2022-01-04
24903,2022-01-05
24904,2022-01-06
24905,2022-01-07
24906,2022-01-08
24907,2022-01-09
24908,2022-01-10
24909,2022-01-11
24910,2022-01-12
24911,2022-01-13
24912,2022-01-14
24913,2022-01-15
24914,2022-01-16
24915,2022-01-17
24916,2022-01-18
24917,2022-01-19
24918,2022-01-20
24919,2022-01-21
24920,2022-01-22
24921,2022-01-23
24922,2022-01-24
24923,2022-01-25
24924,2022-01-26
24925,2022-01-27
24926,2022-01-28
24927,2022-01-29
24928,2022-01-30
24929,2022-01-31
24930,2022-02-01
24931,2022-02-02
24932,2022-02-03
24933,2022-02-04
24934,2022-02-05
24935,2022-02-06
24936,2022-02-07
24937,2022-02-08
24938,2022-02-09
24939,2022-02-10
24940,2022-02-11
24941,2022-02-12
24942,2022-02-13
24943,2022-02-14
24944,2022-02-15
24945,2022-02-16
24946,2022-02-17
24947,2022-02-18
24948,2022-02-19
24949,2022-02-20
24950,2022-02-21
24951,2022-02-22
24952,2022-02-23
24953,2022-02-24
24954,2022-02-25
24955,2022-02-26
24956,2022-02-27
24957,2022-02-28
24958,2022-03-01
24959,2022-03-02
24960,2022-03-03
24961,2022-03-04
24962,2022-03-05
24963,2022-03-06
24964,2022-03-07
24965,2022-03-08
24966,2022-03-09
24967,2022-03-10
24968,2022-03-11
24969,2022-03-12
24970,2022-03-13
24971,2022-03-14
24972,2022-03-15
24973,2022-03-16
24974,2022-03-17
24975,2022-03-18
24976,2022-03-19
24977,2022-03-20
24978,2022-03-21
24979,2022-03-22
24980,2022-03-23
24981,2022-03-24
24982,2022-03-25
24983,2022-03-26
24984,2022-03-27
24985,2022-03-28
24986,2022-03-29
24987,2021-03-30
24988,2021-03-31
24989,2021-04-01
24990,2021-04-02
24991,2021-04-03
24992,2021-04-04
24993,2021-04-05
24994,2021-04-06
24995,2021-04-07
24996,2021-04-08
24997,2021-04-09
24998,2021-04-10
24999,2021-04-11
25000,2021-04-12
25001,2021-04-13
25002,2021-04-14
25003,2021-04-15
25004,2021-04-16
25005,2021-04-17
25006,2021-04-18
25007,2021-04-19
25008,2021-04-20
25009,2021-04-21
25010,2021-04-22
25011,2021-04-23
25012,2021-04-24
25013,2021-04-25
25014,2021-04-26
25015,2021-04-27
25016,2021-04-28
25017,2021-04-29
25018,2021-04-30
25019,2021-05-01
25020,2021-05-02
25021,2021-05-03
25022,2021-05-04
25023,2021-05-05
25024,2021-05-06
25025,2021-05-07
25026,2021-05-08
25027,2021-05-09
25028,2021-05-10
25029,2021-05-11
25030,2021-05-12
25031,2021-05-13
25032,2021-05-14
25033,2021-05-15
25034,2021-05-16
25035,2021-05-17
25036,2021-05-18
25037,2021-05-19
25038,2021-05-20
25039,2021-05-21
25040,2021-05-22
25041,2021-05-23
25042,2021-05-24
25043,2021-05-25
25044,2021-05-26
25045,2021-05-27
25046,2021-05-28
25047,2021-05-29
25048,2021-05-30
25049,2021-05-31
25050,2021-06-01
25051,2021-06-02
25052,2021-06-03
25053,2021-06-04
25054,2021-06-05
25055,2021-06-06
25056,2021-06-07
25057,2021-06-08
25058,2021-06-09
25059,2021-06-10
25060,2021-06-11
25061,2021-06-12
25062,2021-06-13
25063,2021-06-14
25064,2021-06-15
25065,2021-06-16
25066,2021-06-17
25067,2021-06-18
25068,2021-06-19
25069,2021-06-20
25070,2021-06-21
25071,2021-06-22
25072,2021-06-23
25073,2021-06-24
25074,2021-06-25
25075,2021-06-26
25076,2021-06-27
25077,2021-06-28
25078,2021-06-29
25079,2021-06-30
25080,2021-07-01
25081,2021-07-02
25082,2021-07-03
25083,2021-07-04
25084,2021-07-05
25085,2021-07-06
25086,2021-07-07
25087,2021-07-08
25088,2021-07-09
25089,2021-07-10
25090,2021-07-11
25091,2021-07-12
25092,2021-07-13
25093,2021-07-14
25094,2021-07-15
25095,2021-07-16
25096,2021-07-17
25097,2021-07-18
25098,2021-07-19
25099,2021-07-20
25100,2021-07-21
25101,2021-07-22
25102,2021-07-23
25103,2021-07-24
25104,2021-07-25
25105,2021-07-26
25106,2021-07-27
25107,2021-07-28
25108,2021-07-29
25109,2021-07-30
25110,2021-07-31
25111,2021-08-01
25112,2021-08-02
25113,2021-08-03
25114,2021-08-04
25115,2021-08-05
25116,2021-08-06
25117,2021-08-07
25118,2021-08-08
25119,2021-08-09
25120,2021-08-10
25121,2021-08-11
25122,2021-08-12
25123,2021-08-13
25124,2021-08-14
25125,2021-08-15
25126,2021-08-16
25127,2021-08-17
25128,2021-08-18
25129,2021-08-19
25130,2021-08-20
25131,2021-08-21
25132,2021-08-22
25133,2021-08-23
25134,2021-08-24
25135,2021-08-25
25136,2021-08-26
25137,2021-08-27
25138,2021-08-28
25139,2021-08-29
25140,2021-08-30
25141,2021-08-31
25142,2021-09-01
25143,2021-09-02
25144,2021-09-03
25145,2021-09-04
25146,2021-09-05
25147,2021-09-06
25148,2021-09-07
25149,2021-09-08
25150,2021-09-09
25151,2021-09-10
25152,2021-09-11
25153,2021-09-12
25154,2021-09-13
25155,2021-09-14
25156,2021-09-15
25157,2021-09-16
25158,2021-09-17
25159,2021-09-18
25160,2021-09-19
25161,2021-09-20
25162,2021-09-21
25163,2021-09-22
25164,2021-09-23
25165,2021-09-24
25166,2021-09-25
25167,2021-09-26
25168,2021-09-27
25169,2021-09-28
25170,2021-09-29
25171,2021-09-30
25172,2021-10-01
25173,2021-10-02
25174,2021-10-03
25175,2021-10-04
25176,2021-10-05
25177,2021-10-06
25178,2021-10-07
25179,2021-10-08
25180,2021-10-09
25181,2021-10-10
25182,2021-10-11
25183,2021-10-12
25184,2021-10-13
25185,2021-10-14
25186,2021-10-15
25187,2021-10-16
25188,2021-10-17
25189,2021-10-18
25190,2021-10-19
25191,2021-10-20
25192,2021-10-21
25193,2021-10-22
25194,2021-10-23
25195,2021-10-24
25196,2021-10-25
25197,2021-10-26
25198,2021-10-27
25199,2021-10-28
25200,2021-10-29
25201,2021-10-30
25202,2021-10-31
25203,2021-11-01
25204,2021-11-02
25205,2021-11-03
25206,2021-11-04
25207,2021-11-05
25208,2021-11-06
25209,2021-11-07
25210,2021-11-08
25211,2021-11-09
25212,2021-11-10
25213,2021-11-11
25214,2021-11-12
25215,2021-11-13
25216,2021-11-14
25217,2021-11-15
25218,2021-11-16
25219,2021-11-17
25220,2021-11-18
25221,2021-11-19
25222,2021-11-20
25223,2021-11-21
25224,2021-11-22
25225,2021-11-23
25226,2021-11-24
25227,2021-11-25
25228,2021-11-26
25229,2021-11-27
25230,2021-11-28
25231,2021-11-29
25232,2021-11-30
25233,2021-12-01
25234,2021-12-02
25235,2021-12-03
25236,2021-12-04
25237,2021-12-05
25238,2021-12-06
25239,2021-12-07
25240,2021-12-08
25241,2021-12-09
25242,2021-12-10
25243,2021-12-11
25244,2021-12-12
25245,2021-12-13
25246,2021-12-14
25247,2021-12-15
25248,2021-12-16
25249,2021-12-17
25250,2021-12-18
25251,2021-12-19
25252,2021-12-20
25253,2021-12-21
25254,2021-12-22
25255,2021-12-23
25256,2021-12-24
25257,2021-12-25
25258,2021-12-26
25259,2021-12-27
25260,2021-12-28
25261,2021-12-29
25262,2021-12-30
25263,2021-12-31
25264,2022-01-01
25265,2022-01-02
25266,2022-01-03
25267,2022-01-04
25268,2022-01-05
25269,2022-01-06
25270,2022-01-07
25271,2022-01-08
25272,2022-01-09
25273,2022-01-10
25274,2022-01-11
25275,2022-01-12
25276,2022-01-13
25277,2022-01-14
25278,2022-01-15
25279,2022-01-16
25280,2022-01-17
25281,2022-01-18
25282,2022-01-19
25283,2022-01-20
25284,2022-01-21
25285,2022-01-22
25286,2022-01-23
25287,2022-01-24
25288,2022-01-25
25289,2022-01-26
25290,2022-01-27
25291,2022-01-28
25292,2022-01-29
25293,2022-01-30
25294,2022-01-31
25295,2022-02-01
25296,2022-02-02
25297,2022-02-03
25298,2022-02-04
25299,2022-02-05
25300,2022-02-06
25301,2022-02-07
25302,2022-02-08
25303,2022-02-09
25304,2022-02-10
25305,2022-02-11
25306,2022-02-12
25307,2022-02-13
25308,2022-02-14
25309,2022-02-15
25310,2022-02-16
25311,2022-02-17
25312,2022-02-18
25313,2022-02-19
25314,2022-02-20
25315,2022-02-21
25316,2022-02-22
25317,2022-02-23
25318,2022-02-24
25319,2022-02-25
25320,2022-02-26
25321,2022-02-27
25322,2022-02-28
25323,2022-03-01
25324,2022-03-02
25325,2022-03-03
25326,2022-03-04
25327,2022-03-05
25328,2022-03-06
25329,2022-03-07
25330,2022-03-08
25331,2022-03-09
25332,2022-03-10
25333,2022-03-11
25334,2022-03-12
25335,2022-03-13
25336,2022-03-14
25337,2022-03-15
25338,2022-03-16
25339,2022-03-17
25340,2022-03-18
25341,2022-03-19
25342,2022-03-20
25343,2021-04-08
25344,2021-04-09
25345,2021-04-10
25346,2021-04-11
25347,2021-04-12
25348,2021-04-13
25349,2021-04-14
25350,2021-04-15
25351,2021-04-16
25352,2021-04-17
25353,2021-04-18
25354,2021-04-19
25355,2021-04-20
25356,2021-04-21
25357,2021-04-22
25358,2021-04-23
25359,2021-04-24
25360,2021-04-25
25361,2021-04-26
25362,2021-04-27
25363,2021-04-28
25364,2021-04-29
25365,2021-04-30
25366,2021-05-01
25367,2021-05-02
25368,2021-05-03
25369,2021-05-04
25370,2021-05-05
25371,2021-05-06
25372,2021-05-07
25373,2021-05-08
25374,2021-05-09
25375,2021-05-10
25376,2021-05-11
25377,2021-05-12
25378,2021-05-13
25379,2021-05-14
25380,2021-05-15
25381,2021-05-16
25382,2021-05-17
25383,2021-05-18
25384,2021-05-19
25385,2021-05-20
25386,2021-05-21
25387,2021-05-22
25388,2021-05-23
25389,2021-05-24
25390,2021-05-25
25391,2021-05-26
25392,2021-05-27
25393,2021-05-28
25394,2021-05-29
25395,2021-05-30
25396,2021-05-31
25397,2021-06-01
25398,2021-06-02
25399,2021-06-03
25400,2021-06-04
25401,2021-06-05
25402,2021-06-06
25403,2021-06-07
25404,2021-06-08
25405,2021-06-09
25406,2021-06-10
25407,2021-06-11
25408,2021-06-12
25409,2021-06-13
25410,2021-06-14
25411,2021-06-15
25412,2021-06-16
25413,2021-06-17
25414,2021-06-18
25415,2021-06-19
25416,2021-06-20
25417,2021-06-21
25418,2021-06-22
25419,2021-06-23
25420,2021-06-24
25421,2021-06-25
25422,2021-06-26
25423,2021-06-27
25424,2021-06-28
25425,2021-06-29
25426,2021-06-30
25427,2021-07-01
25428,2021-07-02
25429,2021-07-03
25430,2021-07-04
25431,2021-07-05
25432,2021-07-06
25433,2021-07-07
25434,2021-07-08
25435,2021-07-09
25436,2021-07-10
25437,2021-07-11
25438,2021-07-12
25439,2021-07-13
25440,2021-07-14
25441,2021-07-15
25442,2021-07-16
25443,2021-07-17
25444,2021-07-18
25445,2021-07-19
25446,2021-07-20
25447,2021-07-21
25448,2021-07-22
25449,2021-07-23
25450,2021-07-24
25451,2021-07-25
25452,2021-07-26
25453,2021-07-27
25454,2021-07-28
25455,2021-07-29
25456,2021-07-30
25457,2021-07-31
25458,2021-08-01
25459,2021-08-02
25460,2021-08-03
25461,2021-08-04
25462,2021-08-05
25463,2021-08-06
25464,2021-08-07
25465,2021-08-08
25466,2021-08-09
25467,2021-08-10
25468,2021-08-11
25469,2021-08-12
25470,2021-08-13
25471,2021-08-14
25472,2021-08-15
25473,2021-08-16
25474,2021-08-17
25475,2021-08-18
25476,2021-08-19
25477,2021-08-20
25478,2021-08-21
25479,2021-08-22
25480,2021-08-23
25481,2021-08-24
25482,2021-08-25
25483,2021-08-26
25484,2021-08-27
25485,2021-08-28
25486,2021-08-29
25487,2021-08-30
25488,2021-08-31
25489,2021-09-01
25490,2021-09-02
25491,2021-09-03
25492,2021-09-04
25493,2021-09-05
25494,2021-09-06
25495,2021-09-07
25496,2021-09-08
25497,2021-09-09
25498,2021-09-10
25499,2021-09-11
25500,2021-09-12
25501,2021-09-13
25502,2021-09-14
25503,2021-09-15
25504,2021-09-16
25505,2021-09-17
25506,2021-09-18
25507,2021-09-19
25508,2021-09-20
25509,2021-09-21
25510,2021-09-22
25511,2021-09-23
25512,2021-09-24
25513,2021-09-25
25514,2021-09-26
25515,2021-09-27
25516,2021-09-28
25517,2021-09-29
25518,2021-09-30
25519,2021-10-01
25520,2021-10-02
25521,2021-10-03
25522,2021-10-04
25523,2021-10-05
25524,2021-10-06
25525,2021-10-07
25526,2021-10-08
25527,2021-10-09
25528,2021-10-10
25529,2021-10-11
25530,2021-10-12
25531,2021-10-13
25532,2021-10-14
25533,2021-10-15
25534,2021-10-16
25535,2021-10-17
25536,2021-10-18
25537,2021-10-19
25538,2021-10-20
25539,2021-10-21
25540,2021-10-22
25541,2021-10-23
25542,2021-10-24
25543,2021-10-25
25544,2021-10-26
25545,2021-10-27
25546,2021-10-28
25547,2021-10-29
25548,2021-10-30
25549,2021-10-31
25550,2021-11-01
25551,2021-11-02
25552,2021-11-03
25553,2021-11-04
25554,2021-11-05
25555,2021-11-06
25556,2021-11-07
25557,2021-11-08
25558,2021-11-09
25559,2021-11-10
25560,2021-11-11
25561,2021-11-12
25562,2021-11-13
25563,2021-11-14
25564,2021-11-15
25565,2021-11-16
25566,2021-11-17
25567,2021-11-18
25568,2021-11-19
25569,2021-11-20
25570,2021-11-21
25571,2021-11-22
25572,2021-11-23
25573,2021-11-24
25574,2021-11-25
25575,2021-11-26
25576,2021-11-27
25577,2021-11-28
25578,2021-11-29
25579,2021-11-30
25580,2021-12-01
25581,2021-12-02
25582,2021-12-03
25583,2021-12-04
25584,2021-12-05
25585,2021-12-06
25586,2021-12-07
25587,2021-12-08
25588,2021-12-09
25589,2021-12-10
25590,2021-12-11
25591,2021-12-12
25592,2021-12-13
25593,2021-12-14
25594,2021-12-15
25595,2021-12-16
25596,2021-12-17
25597,2021-12-18
25598,2021-12-19
25599,2021-12-20
25600,2021-12-21
25601,2021-12-22
25602,2021-12-23
25603,2021-12-24
25604,2021-12-25
25605,2021-12-26
25606,2021-12-27
25607,2021-12-28
25608,2021-12-29
25609,2021-12-30
25610,2021-12-31
25611,2022-01-01
25612,2022-01-02
25613,2022-01-03
25614,2022-01-04
25615,2022-01-05
25616,2022-01-06
25617,2022-01-07
25618,2022-01-08
25619,2022-01-09
25620,2022-01-10
25621,2022-01-11
25622,2022-01-12
25623,2022-01-13
25624,2022-01-14
25625,2022-01-15
25626,2022-01-16
25627,2022-01-17
25628,2022-01-18
25629,2022-01-19
25630,2022-01-20
25631,2022-01-21
25632,2022-01-22
25633,2022-01-23
25634,2022-01-24
25635,2022-01-25
25636,2022-01-26
25637,2022-01-27
25638,2022-01-28
25639,2022-01-29
25640,2022-01-30
25641,2022-01-31
25642,2022-02-01
25643,2022-02-02
25644,2022-02-03
25645,2022-02-04
25646,2022-02-05
25647,2022-02-06
25648,2022-02-07
25649,2022-02-08
25650,2022-02-09
25651,2022-02-10
25652,2022-02-11
25653,2022-02-12
25654,2022-02-13
25655,2022-02-14
25656,2022-02-15
25657,2022-02-16
25658,2022-02-17
25659,2022-02-18
25660,2022-02-19
25661,2022-02-20
25662,2022-02-21
25663,2022-02-22
25664,2022-02-23
25665,2022-02-24
25666,2022-02-25
25667,2022-02-26
25668,2022-02-27
25669,2022-02-28
25670,2022-03-01
25671,2022-03-02
25672,2022-03-03
25673,2022-03-04
25674,2022-03-05
25675,2022-03-06
25676,2022-03-07
25677,2022-03-08
25678,2022-03-09
25679,2022-03-10
25680,2022-03-11
25681,2022-03-12
25682,2022-03-13
25683,2022-03-14
25684,2022-03-15
25685,2022-03-16
25686,2022-03-17
25687,2022-03-18
25688,2022-03-19
25689,2022-03-20
25690,2022-03-21
25691,2022-03-22
25692,2022-03-23
25693,2022-03-24
25694,2022-03-25
25695,2022-03-26
25696,2022-03-27
25697,2021-01-29
25698,2021-01-30
25699,2021-01-31
25700,2021-02-01
25701,2021-02-02
25702,2021-02-03
25703,2021-02-04
25704,2021-02-05
25705,2021-02-06
25706,2021-02-07
25707,2021-02-08
25708,2021-02-09
25709,2021-02-10
25710,2021-02-11
25711,2021-02-12
25712,2021-02-13
25713,2021-02-14
25714,2021-02-15
25715,2021-02-16
25716,2021-02-17
25717,2021-02-18
25718,2021-02-19
25719,2021-02-20
25720,2021-02-21
25721,2021-02-22
25722,2021-02-23
25723,2021-02-24
25724,2021-02-25
25725,2021-02-26
25726,2021-02-27
25727,2021-02-28
25728,2021-03-01
25729,2021-03-02
25730,2021-03-03
25731,2021-03-04
25732,2021-03-05
25733,2021-03-06
25734,2021-03-07
25735,2021-03-08
25736,2021-03-09
25737,2021-03-10
25738,2021-03-11
25739,2021-03-12
25740,2021-03-13
25741,2021-03-14
25742,2021-03-15
25743,2021-03-16
25744,2021-03-17
25745,2021-03-18
25746,2021-03-19
25747,2021-03-20
25748,2021-03-21
25749,2021-03-22
25750,2021-03-23
25751,2021-03-24
25752,2021-03-25
25753,2021-03-26
25754,2021-03-27
25755,2021-03-28
25756,2021-03-29
25757,2021-03-30
25758,2021-03-31
25759,2021-04-01
25760,2021-04-02
25761,2021-04-03
25762,2021-04-04
25763,2021-04-05
25764,2021-04-06
25765,2021-04-07
25766,2021-04-08
25767,2021-04-09
25768,2021-04-10
25769,2021-04-11
25770,2021-04-12
25771,2021-04-13
25772,2021-04-14
25773,2021-04-15
25774,2021-04-16
25775,2021-04-17
25776,2021-04-18
25777,2021-04-19
25778,2021-04-20
25779,2021-04-21
25780,2021-04-22
25781,2021-04-23
25782,2021-04-24
25783,2021-04-25
25784,2021-04-26
25785,2021-04-27
25786,2021-04-28
25787,2021-04-29
25788,2021-04-30
25789,2021-05-01
25790,2021-05-02
25791,2021-05-03
25792,2021-05-04
25793,2021-05-05
25794,2021-05-06
25795,2021-05-07
25796,2021-05-08
25797,2021-05-09
25798,2021-05-10
25799,2021-05-11
25800,2021-05-12
25801,2021-05-13
25802,2021-05-14
25803,2021-05-15
25804,2021-05-16
25805,2021-05-17
25806,2021-05-18
25807,2021-05-19
25808,2021-05-20
25809,2021-05-21
25810,2021-05-22
25811,2021-05-23
25812,2021-05-24
25813,2021-05-25
25814,2021-05-26
25815,2021-05-27
25816,2021-05-28
25817,2021-05-29
25818,2021-05-30
25819,2021-05-31
25820,2021-06-01
25821,2021-06-02
25822,2021-06-03
25823,2021-06-04
25824,2021-06-05
25825,2021-06-06
25826,2021-06-07
25827,2021-06-08
25828,2021-06-09
25829,2021-06-10
25830,2021-06-11
25831,2021-06-12
25832,2021-06-13
25833,2021-06-14
25834,2021-06-15
25835,2021-06-16
25836,2021-06-17
25837,2021-06-18
25838,2021-06-19
25839,2021-06-20
25840,2021-06-21
25841,2021-06-22
25842,2021-06-23
25843,2021-06-24
25844,2021-06-25
25845,2021-06-26
25846,2021-06-27
25847,2021-06-28
25848,2021-06-29
25849,2021-06-30
25850,2021-07-01
25851,2021-07-02
25852,2021-07-03
25853,2021-07-04
25854,2021-07-05
25855,2021-07-06
25856,2021-07-07
25857,2021-07-08
25858,2021-07-09
25859,2021-07-10
25860,2021-07-11
25861,2021-07-12
25862,2021-07-13
25863,2021-07-14
25864,2021-07-15
25865,2021-07-16
25866,2021-07-17
25867,2021-07-18
25868,2021-07-19
25869,2021-07-20
25870,2021-07-21
25871,2021-07-22
25872,2021-07-23
25873,2021-07-24
25874,2021-07-25
25875,2021-07-26
25876,2021-07-27
25877,2021-07-28
25878,2021-07-29
25879,2021-07-30
25880,2021-07-31
25881,2021-08-01
25882,2021-08-02
25883,2021-08-03
25884,2021-08-04
25885,2021-08-05
25886,2021-08-06
25887,2021-08-07
25888,2021-08-08
25889,2021-08-09
25890,2021-08-10
25891,2021-08-11
25892,2021-08-12
25893,2021-08-13
25894,2021-08-14
25895,2021-08-15
25896,2021-08-16
25897,2021-08-17
25898,2021-08-18
25899,2021-08-19
25900,2021-08-20
25901,2021-08-21
25902,2021-08-22
25903,2021-08-23
25904,2021-08-24
25905,2021-08-25
25906,2021-08-26
25907,2021-08-27
25908,2021-08-28
25909,2021-08-29
25910,2021-08-30
25911,2021-08-31
25912,2021-09-01
25913,2021-09-02
25914,2021-09-03
25915,2021-09-04
25916,2021-09-05
25917,2021-09-06
25918,2021-09-07
25919,2021-09-08
25920,2021-09-09
25921,2021-09-10
25922,2021-09-11
25923,2021-09-12
25924,2021-09-13
25925,2021-09-14
25926,2021-09-15
25927,2021-09-16
25928,2021-09-17
25929,2021-09-18
25930,2021-09-19
25931,2021-09-20
25932,2021-09-21
25933,2021-09-22
25934,2021-09-23
25935,2021-09-24
25936,2021-09-25
25937,2021-09-26
25938,2021-09-27
25939,2021-09-28
25940,2021-09-29
25941,2021-09-30
25942,2021-10-01
25943,2021-10-02
25944,2021-10-03
25945,2021-10-04
25946,2021-10-05
25947,2021-10-06
25948,2021-10-07
25949,2021-10-08
25950,2021-10-09
25951,2021-10-10
25952,2021-10-11
25953,2021-10-12
25954,2021-10-13
25955,2021-10-14
25956,2021-10-15
25957,2021-10-16
25958,2021-10-17
25959,2021-10-18
25960,2021-10-19
25961,2021-10-20
25962,2021-10-21
25963,2021-10-22
25964,2021-10-23
25965,2021-10-24
25966,2021-10-25
25967,2021-10-26
25968,2021-10-27
25969,2021-10-28
25970,2021-10-29
25971,2021-10-30
25972,2021-10-31
25973,2021-11-01
25974,2021-11-02
25975,2021-11-03
25976,2021-11-04
25977,2021-11-05
25978,2021-11-06
25979,2021-11-07
25980,2021-11-08
25981,2021-11-09
25982,2021-11-10
25983,2021-11-11
25984,2021-11-12
25985,2021-11-13
25986,2021-11-14
25987,2021-11-15
25988,2021-11-16
25989,2021-11-17
25990,2021-11-18
25991,2021-11-19
25992,2021-11-20
25993,2021-11-21
